央视频道,#genre#
重庆卫视,http://101.66.198.143:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://101.66.198.143:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://182.114.49.114:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://182.114.49.114:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://101.74.28.119:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://101.74.28.119:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://211.142.224.62:2023http://192.168.10.200:8008/paiptv/sdws.m3u8
北京卫视,http://211.142.224.62:2023http://192.168.10.200:8008/paiptv/bjws.m3u8
其他频道,#genre#
保定1,http://101.74.28.119:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
电影2,http://163.177.122.114:9901/udp/224.1.5.45:5000
梅州2,http://163.177.122.114:9901/udp/224.1.5.5:5000
早期教育,http://113.195.162.70:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0
CETV,http://113.195.162.70:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
炫动卡通,http://113.195.162.70:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
世界地理,http://101.74.28.119:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
惠州,http://163.177.122.114:9901/udp/224.1.5.108:5000
国防军事,http://163.177.122.114:9901/udp/224.1.5.103:5000
怀旧剧场,http://163.177.122.114:9901/udp/224.1.5.101:5000
广东公共,http://163.177.122.114:9901/udp/224.1.5.12:5000
广东珠江,http://163.177.122.114:9901/udp/224.1.5.10:5000
电视指南,http://163.177.122.114:9901/udp/224.1.5.104:5000
本地台,http://163.177.122.114:9901/udp/224.1.5.6:5000
岭南戏曲,http://163.177.122.114:9901/udp/224.1.5.105:5000
TVB星河,http://163.177.122.114:9901/udp/224.1.5.7:5000
现代教育,http://163.177.122.114:9901/udp/224.1.5.107:5000
深圳宝安,http://163.177.122.114:9901/udp/224.1.5.14:5000
翡翠台,http://163.177.122.114:9901/udp/224.1.5.8:5000
汕头一台,http://163.177.122.114:9901/udp/224.1.5.109:5000
南方一,http://163.177.122.114:9901/udp/224.1.5.15:5000
广东体育,http://163.177.122.114:9901/udp/224.1.5.13:5000
广东体育,http://163.177.122.114:9901/udp/224.1.5.110:5000
杭州影视,http://101.66.194.216:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0
广东新闻,http://163.177.122.114:9901/udp/224.1.5.11:5000
江西都市,http://113.195.162.70:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
河北科教,http://101.74.28.119:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
老故事,http://113.195.162.70:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
南方二,http://163.177.122.114:9901/udp/224.1.5.16:5000
江西经济生活,http://113.195.162.70:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
南方五,http://163.177.122.114:9901/udp/224.1.5.18:5000
金鹰卡通,http://163.177.122.114:9901/udp/224.1.5.41:5000
影视旅游,http://113.195.162.70:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
炫动卡通,http://163.177.122.114:9901/udp/224.1.5.42:5000
广东影视,http://219.159.194.79:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://219.159.194.79:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://163.177.122.114:9901/udp/224.1.5.43:5000
广西综艺,http://219.159.194.79:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://219.159.194.79:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://219.159.194.79:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://219.159.194.79:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://163.177.122.114:9901/udp/224.1.5.44:5000
岭南戏剧,http://219.159.194.79:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://219.159.194.79:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东科教,http://219.159.194.79:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
靓妆,http://113.195.162.70:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://123.149.160.127:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
中学生,http://113.195.162.70:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0
河南都市,http://1.195.131.113:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://163.177.122.114:9901/udp/224.1.5.47:5000
CHC电影,http://163.177.122.114:9901/udp/224.1.5.48:5000
谍战剧场,http://163.177.122.114:9901/udp/224.1.5.50:5000
金鹰纪实,http://163.177.122.114:9901/udp/224.1.5.68:5000
陕西都市青春,http://123.139.57.170:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
陕西生活,http://123.139.57.170:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
河南民生,http://123.149.160.127:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://1.195.131.113:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制,http://123.149.160.127:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://125.42.151.75:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://222.243.221.54:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://163.177.122.114:9901/udp/224.1.5.70:5000
河南电视剧,http://123.149.160.127:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://125.42.151.75:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://123.149.160.127:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广东少儿,http://219.159.194.79:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://1.195.131.113:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古,http://163.177.122.114:9901/udp/224.1.5.82:5000
深圳龙岗,http://163.177.122.114:9901/udp/224.1.5.87:5000
河源综合,http://163.177.122.114:9901/udp/224.1.5.92:5000
河源公共,http://163.177.122.114:9901/udp/224.1.5.93:5000
深圳电视剧,http://163.177.122.114:9901/udp/224.1.5.94:5000
深圳都市,http://163.177.122.114:9901/udp/224.1.5.96:5000
河南公共,http://123.149.160.127:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://163.177.122.114:9901/udp/224.1.5.97:5000
五华台,http://163.177.122.114:9901/udp/224.1.5.2:5000
江西经济生活,http://113.195.162.70:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
风云音乐,http://163.177.122.114:9901/udp/224.1.5.99:5000
世界地理,http://163.177.122.114:9901/udp/224.1.5.98:5000
梅州,http://163.177.122.114:9901/udp/224.1.5.4:5000
风云剧场,http://163.177.122.114:9901/udp/224.1.5.100:5000
湖南经视,http://211.142.224.62:2023http://192.168.10.200:8008/paiptv/HNJS.m3u8
湖南电视剧,http://211.142.224.62:2023http://192.168.10.200:8008/paiptv/HNDSJ.m3u8
广东南方购物,http://163.177.122.61:9901/udp/224.1.8.71:5000
五华影视,http://163.177.122.114:9901/udp/224.1.5.3:5000
河南都市报道,http://182.114.49.114:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://182.114.49.114:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河南法制报道,http://182.114.49.114:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://202.168.187.221:9999http://16.0.0.1:4001/rtp/239.77.0.3:5146
浙江新闻,http://101.66.194.216:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
珠江台,http://219.159.194.79:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
